name,version,category,releaseDate,rootPackage
Amazon-AWS-Mobile-Analytics,2.3.3,Analytics,1476655200000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.4,Analytics,1480460400000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.5,Analytics,1480546800000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.6,Analytics,1481151600000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.7,Analytics,1481670000000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.8,Analytics,1482188400000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.3.9,Analytics,1486076400000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.4.0,Analytics,1490137200000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.4.1,Analytics,1491516000000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.4.2,Analytics,1492639200000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.4.3,Analytics,1495058400000,com.amazonaws
Amazon-AWS-Mobile-Analytics,2.4.4,Analytics,1496440800000,com.amazonaws
Crittercism,4.5.1,Analytics,1402956000000,com.crittercism.app
Crittercism,4.5.3,Analytics,1403301600000,com.crittercism.app
Crittercism,4.5.4,Analytics,1412287200000,com.crittercism.app
Crittercism,5.0.3,Analytics,1413237600000,com.crittercism.app
Crittercism,5.0.4,Analytics,1422054000000,com.crittercism
Crittercism,5.0.5,Analytics,1424732400000,com.crittercism
Crittercism,5.0.6,Analytics,1425510000000,com.crittercism
Crittercism,5.2.0,Analytics,1431468000000,com.crittercism
Crittercism,5.3.0-rc-1,Analytics,1433973600000,com.crittercism
Crittercism,5.3.1-rc-1,Analytics,1433973600000,com.crittercism
Crittercism,5.3.2-rc-1,Analytics,1437688800000,com.crittercism
Crittercism,5.3.3,Analytics,1439416800000,com.crittercism
Crittercism,5.3.3-rc-1,Analytics,1438120800000,com.crittercism
Crittercism,5.3.4-rc-1,Analytics,1444082400000,com.crittercism
Crittercism,5.4.0,Analytics,1445464800000,com.crittercism
Crittercism,5.4.0-rc-1,Analytics,1444082400000,com.crittercism
Crittercism,5.5.0,Analytics,1450047600000,com.crittercism
Crittercism,5.5.0-rc-1,Analytics,1447110000000,com.crittercism
Crittercism,5.5.1,Analytics,1452121200000,com.crittercism
Crittercism,5.5.1-rc-1,Analytics,1450047600000,com.crittercism
Crittercism,5.5.5,Analytics,1455836400000,com.crittercism
Crittercism,5.5.5-rc-1,Analytics,1452207600000,com.crittercism
Crittercism,5.6.3-rc-1,Analytics,1460412000000,com.crittercism
Crittercism,5.6.4,Analytics,1464300000000,com.crittercism
Crittercism,5.8.1,Analytics,1488150000000,com.crittercism
Crittercism,5.8.1-rc-1,Analytics,1477260000000,com.crittercism
Flurry Analytics,3.3.0,Analytics,1382652000000,com.flurry
Flurry Analytics,3.3.2,Analytics,1386802800000,com.flurry
Flurry Analytics,3.3.4,Analytics,1392073200000,com.flurry
Flurry Analytics,3.4.0,Analytics,1393801200000,com.flurry
Flurry Analytics,4.0.0,Analytics,1400450400000,com.flurry
Flurry Analytics,4.1.0,Analytics,1405029600000,com.flurry
Flurry Analytics,4.2.0,Analytics,1412114400000,com.flurry
Flurry Analytics,5.6.0,Analytics,1437688800000,com.flurry
Flurry Analytics,6.0.0,Analytics,1440453600000,com.flurry
Flurry Analytics,6.1.0,Analytics,1443391200000,com.flurry
Flurry Analytics,6.2.0,Analytics,1447023600000,com.flurry
Flurry Analytics,6.3.0,Analytics,1458601200000,com.flurry
Flurry Analytics,6.4.0,Analytics,1466114400000,com.flurry
Flurry Analytics,6.4.2,Analytics,1469484000000,com.flurry
Flurry Analytics,6.5.0,Analytics,1471471200000,com.flurry
HockeyApp,2.2.1,Analytics,1346018400000,net.hockeyapp.android
HockeyApp,3.0.0,Analytics,1372629600000,net.hockeyapp.android
HockeyApp,3.0.1,Analytics,1378418400000,net.hockeyapp.android
HockeyApp,3.0.2,Analytics,1398722400000,net.hockeyapp.android
HockeyApp,3.5.0,Analytics,1419289200000,net.hockeyapp.android
HockeyApp,3.5.0-b.4,Analytics,1410127200000,net.hockeyapp.android
HockeyApp,3.6.0,Analytics,1443996000000,net.hockeyapp.android
HockeyApp,3.6.0-b.1,Analytics,1441231200000,net.hockeyapp.android
HockeyApp,3.6.0-rc.1,Analytics,1442354400000,net.hockeyapp.android
HockeyApp,3.6.1,Analytics,1444168800000,net.hockeyapp.android
HockeyApp,3.6.2,Analytics,1444687200000,net.hockeyapp.android
HockeyApp,3.7.0,Analytics,1452639600000,net.hockeyapp.android
HockeyApp,3.7.0-beta.1,Analytics,1445814000000,net.hockeyapp.android
HockeyApp,3.7.0-beta.2,Analytics,1447801200000,net.hockeyapp.android
HockeyApp,3.7.0-rc.1,Analytics,1449702000000,net.hockeyapp.android
HockeyApp,3.7.1,Analytics,1456441200000,net.hockeyapp.android
HockeyApp,3.7.2,Analytics,1458774000000,net.hockeyapp.android
HockeyApp,4.0.0,Analytics,1461621600000,net.hockeyapp.android
HockeyApp,4.0.0-beta.1,Analytics,1460412000000,net.hockeyapp.android
HockeyApp,4.0.1,Analytics,1462831200000,net.hockeyapp.android
HockeyApp,4.0.2,Analytics,1468965600000,net.hockeyapp.android
HockeyApp,4.0.3,Analytics,1472076000000,net.hockeyapp.android
HockeyApp,4.1.0,Analytics,1472508000000,net.hockeyapp.android
HockeyApp,4.1.0-beta.1,Analytics,1461708000000,net.hockeyapp.android
HockeyApp,4.1.0-beta.2,Analytics,1463608800000,net.hockeyapp.android
HockeyApp,4.1.1,Analytics,1472680800000,net.hockeyapp.android
HockeyApp,4.1.2,Analytics,1481151600000,net.hockeyapp.android
HockeyApp,4.1.3,Analytics,1488927600000,net.hockeyapp.android
HockeyApp,4.1.4,Analytics,1493244000000,net.hockeyapp.android
Mixpanel,4.6.0,Analytics,1433973600000,com.mixpanel.android
Mixpanel,4.6.1,Analytics,1434578400000,com.mixpanel.android
Mixpanel,4.6.2,Analytics,1436997600000,com.mixpanel.android
Mixpanel,4.6.3,Analytics,1439503200000,com.mixpanel.android
Mixpanel,4.6.4,Analytics,1440453600000,com.mixpanel.android
Mixpanel,4.7-RC1,Analytics,1443218400000,com.mixpanel.android
Mixpanel,4.7.0,Analytics,1445900400000,com.mixpanel.android
Segment,3.0.0,Analytics,1424818800000,com.segment.analytics
Segment,3.0.1,Analytics,1425596400000,com.segment.analytics
Segment,3.0.2,Analytics,1426892400000,com.segment.analytics
Segment,3.1.0,Analytics,1429653600000,com.segment.analytics
Segment,3.1.1,Analytics,1431295200000,com.segment.analytics
Segment,3.1.2,Analytics,1431468000000,com.segment.analytics
Segment,3.1.3,Analytics,1432764000000,com.segment.analytics
Segment,3.1.4,Analytics,1434924000000,com.segment.analytics
Segment,3.1.5,Analytics,1436738400000,com.segment.analytics
Segment,3.1.6,Analytics,1437343200000,com.segment.analytics
Segment,3.1.7,Analytics,1440626400000,com.segment.analytics
Segment,3.1.8,Analytics,1441922400000,com.segment.analytics
Segment,3.1.9,Analytics,1443132000000,com.segment.analytics
Segment,3.2.0,Analytics,1442786400000,com.segment.analytics
Segment,3.2.1,Analytics,1443132000000,com.segment.analytics
Segment,3.3.0,Analytics,1443909600000,com.segment.analytics
Segment,3.3.1,Analytics,1444082400000,com.segment.analytics
Segment,3.3.3,Analytics,1444428000000,com.segment.analytics
Segment,3.4.0,Analytics,1445378400000,com.segment.analytics
Urban-Airship,7.2.1,Analytics,1469570400000,com.urbanairship
Urban-Airship,7.2.2,Analytics,1470261600000,com.urbanairship
Urban-Airship,7.2.3,Analytics,1470866400000,com.urbanairship
Urban-Airship,7.2.4,Analytics,1471039200000,com.urbanairship
Urban-Airship,7.2.5,Analytics,1476136800000,com.urbanairship
Urban-Airship,7.3.0,Analytics,1472594400000,com.urbanairship
Urban-Airship,8.0.0,Analytics,1473717600000,com.urbanairship
Urban-Airship,8.0.1,Analytics,1473976800000,com.urbanairship
Urban-Airship,8.0.2,Analytics,1475618400000,com.urbanairship
Urban-Airship,8.0.3,Analytics,1476396000000,com.urbanairship
Urban-Airship,8.0.4,Analytics,1478818800000,com.urbanairship
Urban-Airship,8.1.0,Analytics,1479510000000,com.urbanairship
Urban-Airship,8.1.1,Analytics,1479682800000,com.urbanairship
Urban-Airship,8.2.0,Analytics,1480460400000,com.urbanairship
Urban-Airship,8.2.1,Analytics,1480978800000,com.urbanairship
Urban-Airship,8.2.2,Analytics,1481238000000,com.urbanairship
Urban-Airship,8.2.3,Analytics,1481842800000,com.urbanairship
Urban-Airship,8.2.4,Analytics,1482361200000,com.urbanairship
Urban-Airship,8.2.5,Analytics,1484002800000,com.urbanairship
Urban-Airship,8.3.0,Analytics,1487286000000,com.urbanairship
Urban-Airship,8.3.1,Analytics,1490137200000,com.urbanairship
Urban-Airship,8.3.2,Analytics,1491343200000,com.urbanairship
Urban-Airship,8.4.0,Analytics,1493762400000,com.urbanairship
Urban-Airship,8.4.1,Analytics,1494453600000,com.urbanairship
Urban-Airship,8.4.2,Analytics,1495490400000,com.urbanairship
Urban-Airship,8.4.3,Analytics,1495576800000,com.urbanairship
Urban-Airship,8.5.0,Analytics,1496268000000,com.urbanairship
Urban-Airship,8.5.1,Analytics,1496268000000,com.urbanairship
piwik,0.0.2,Analytics,1439762400000,org.piwik.sdk
piwik,0.0.3,Analytics,1444600800000,org.piwik.sdk
piwik,0.0.4,Analytics,1453676400000,org.piwik.sdk
piwik,1.0.0,Analytics,1464127200000,org.piwik.sdk
piwik,1.0.1,Analytics,1464213600000,org.piwik.sdk
piwik,1.0.2,Analytics,1469397600000,org.piwik.sdk
ACRA,4.2.3,Android,1309557600000,org.acra
ACRA,4.3.0,Android,1346968800000,org.acra
ACRA,4.3.1,Android,1350338400000,org.acra
ACRA,4.4.0,Android,1350943200000,org.acra
ACRA,4.5.0,Android,1368136800000,org.acra
ACRA,4.5.0-RC,Android,1364940000000,org.acra
ACRA,4.5.0-RC2,Android,1366581600000,org.acra
ACRA,4.5.0-RC3,Android,1367013600000,org.acra
ACRA,4.6.0,Android,1423263600000,org.acra
ACRA,4.6.0-RC1,Android,1420671600000,org.acra
ACRA,4.6.0-RC2,Android,1421967600000,org.acra
ACRA,4.6.1,Android,1423954800000,org.acra
ACRA,4.6.2,Android,1430172000000,org.acra
ACRA,4.7.0,Android,1449097200000,org.acra
ACRA,4.7.0-RC.1,Android,1442959200000,org.acra
ACRA,4.7.0-RC.2,Android,1447369200000,org.acra
ACRA,4.7.0-RC.3,Android,1448406000000,org.acra
ACRA,4.8.0,Android,1454108400000,org.acra
ACRA,4.8.1,Android,1454454000000,org.acra
ACRA,4.8.2,Android,1455577200000,org.acra
ACRA,4.8.3,Android,1458082800000,org.acra
ACRA,4.8.4,Android,1458082800000,org.acra
ACRA,4.8.5,Android,1458169200000,org.acra
ACRA,4.9.0,Android,1464991200000,org.acra
ACRA,4.9.0-RC-1,Android,1462140000000,org.acra
ACRA,4.9.0-RC-2,Android,1462658400000,org.acra
ACRA,4.9.1,Android,1476223200000,org.acra
ACRA,4.9.2,Android,1483743600000,org.acra
AirMapView,1.1.1,Android,1427238000000,com.airbnb.android.airmapview
AirMapView,1.1.2,Android,1427410800000,com.airbnb.android.airmapview
AirMapView,1.1.3,Android,1427666400000,com.airbnb.android.airmapview
AirMapView,1.1.4,Android,1427752800000,com.airbnb.android.airmapview
AirMapView,1.1.5,Android,1430258400000,com.airbnb.android.airmapview
AirMapView,1.2.0,Android,1435528800000,com.airbnb.android.airmapview
AirMapView,1.3.0,Android,1443391200000,com.airbnb.android.airmapview
AirMapView,1.3.1,Android,1452121200000,com.airbnb.android.airmapview
AirMapView,1.3.2,Android,1455836400000,com.airbnb.android.airmapview
AirMapView,1.3.3,Android,1459202400000,com.airbnb.android.airmapview
AirMapView,1.3.4,Android,1459893600000,com.airbnb.android.airmapview
AirMapView,1.4.0,Android,1484953200000,com.airbnb.android.airmapview
Android support v13,10,Android,1343772000000,android.support.v13
Android support v13,11,Android,1351724400000,android.support.v13.app
Android support v13,12,Android,1359673200000,android.support.v13.app
Android support v13,13,Android,1367359200000,android.support.v13.app
Android support v13,18.0.0,Android,1372629600000,android.support.v13.app
Android support v13,19.0.0,Android,1380578400000,android.support.v13.app
Android support v13,19.0.1,Android,1385852400000,android.support.v13.app
Android support v13,19.1.0,Android,1393628400000,android.support.v13.app
Android support v13,20.0.0,Android,1404165600000,android.support.v13.app
Android support v13,21.0.0,Android,1412114400000,android.support.v13.app
Android support v13,21.0.2,Android,1414796400000,android.support.v13.app
Android support v13,21.0.3,Android,1417388400000,android.support.v13.app
Android support v13,22.0.0,Android,1425164400000,android.support.v13.app
Android support v13,22.1.0,Android,1427839200000,android.support.v13.app
Android support v13,22.1.1,Android,1430949600000,android.support.v13.app
Android support v13,22.2.0,Android,1430431200000,android.support.v13.app
Android support v13,22.2.1,Android,1435701600000,android.support.v13.app
Android support v13,23.0.0,Android,1438380000000,android.support.v13.app
Android support v13,23.0.1,Android,1441058400000,android.support.v13.app
Android support v13,23.1,Android,1443650400000,android.support
Android support v13,23.1.1,Android,1446332400000,android.support.v13.app
Android support v13,23.2.0,Android,1454281200000,android.support.v13.app
Android support v13,23.2.1,Android,1456786800000,android.support.v13.app
Android support v13,23.3.0,Android,1459461600000,android.support.v13.app
Android support v13,23.4.0,Android,1462053600000,android.support.v13.app
Android support v13,24.0.0,Android,1464732000000,android.support.v13
Android support v13,24.0.0-alpha1,Android,1464732000000,android.support.v13
Android support v13,24.0.0-alpha2,Android,1464732000000,android.support.v13
Android support v13,24.0.0-beta1,Android,1464732000000,android.support.v13
Android support v13,24.1.0,Android,1467324000000,android.support.v13
Android support v13,24.1.1,Android,1467324000000,android.support.v13
Android support v13,4,Android,1317420000000,android.support.v13
Android support v13,5,Android,1322694000000,android.support.v13
Android support v13,6,Android,1322694000000,android.support.v13.app
Android support v13,7,Android,1330556400000,android.support.v13.app
Android support v13,8,Android,1333231200000,android.support.v13.app
Android support v13,9,Android,1338501600000,android.support.v13
Android support v4,10,Android,1343772000000,android.support.v4
Android support v4,11,Android,1351724400000,android.support.v4
Android support v4,12,Android,1359673200000,android.support.v4
Android support v4,13,Android,1367359200000,android.support.v4
Android support v4,18.0.0,Android,1372629600000,android.support.v4
Android support v4,19.0.0,Android,1380578400000,android.support.v4
Android support v4,19.0.1,Android,1385852400000,android.support.v4
Android support v4,19.1.0,Android,1393628400000,android.support.v4
Android support v4,20.0.0,Android,1404165600000,android.support.v4
Android support v4,21.0.0,Android,1412114400000,android.support.v4
Android support v4,21.0.2,Android,1414796400000,android.support.v4
Android support v4,21.0.3,Android,1417388400000,android.support.v4
Android support v4,22.0.0,Android,1425164400000,android.support.v4
Android support v4,22.1.0,Android,1427839200000,android.support.v4
Android support v4,22.1.1,Android,1430949600000,android.support.v4
Android support v4,22.2.0,Android,1430431200000,android.support.v4
Android support v4,22.2.1,Android,1435701600000,android.support.v4
Android support v4,23.0.0,Android,1438380000000,android.support.v4
Android support v4,23.0.1,Android,1441058400000,android.support.v4
Android support v4,23.1.0,Android,1443650400000,android.support.v4
Android support v4,23.1.1,Android,1446332400000,android.support.v4
Android support v4,23.2.0,Android,1454281200000,android.support.v4
Android support v4,23.2.1,Android,1456786800000,android.support.v4
Android support v4,23.3.0,Android,1459461600000,android.support.v4
Android support v4,23.4.0,Android,1462053600000,android.support.v4
Android support v4,24.0.0,Android,1464732000000,android.support.v4
Android support v4,24.0.0-alpha1,Android,1464732000000,android.support.v4
Android support v4,24.0.0-alpha2,Android,1464732000000,android.support.v4
Android support v4,24.0.0-beta1,Android,1464732000000,android.support.v4
Android support v4,24.1.0,Android,1467324000000,android.support.v4
Android support v4,24.1.1,Android,1467324000000,android.support.v4
Android support v4,4,Android,1317420000000,android.support.v4
Android support v4,5,Android,1322694000000,android.support.v4
Android support v4,6,Android,1322694000000,android.support.v4
Android support v4,7,Android,1330556400000,android.support.v4
Android support v4,8,Android,1333231200000,android.support.v4
Android support v4,9,Android,1338501600000,android.support.v4
Android support v7 appcompat,18.0.0,Android,1372629600000,android.support.v7
Android support v7 appcompat,19.0.0,Android,1380578400000,android.support.v7
Android support v7 appcompat,19.0.1,Android,1385852400000,android.support.v7
Android support v7 appcompat,19.1.0,Android,1393628400000,android.support.v7
Android support v7 appcompat,20.0.0,Android,1404165600000,android.support.v7
Android support v7 appcompat,21.0.0,Android,1412114400000,android.support.v7
Android support v7 appcompat,21.0.2,Android,1414796400000,android.support.v7
Android support v7 appcompat,21.0.3,Android,1417388400000,android.support.v7
Android support v7 appcompat,22.0.0,Android,1425164400000,android.support.v7
Android support v7 appcompat,22.1.0,Android,1427839200000,android.support.v7
Android support v7 appcompat,22.1.1,Android,1427839200000,android.support.v7
Android support v7 appcompat,22.2.0,Android,1430431200000,android.support.v7
Android support v7 appcompat,22.2.1,Android,1435701600000,android.support.v7
Android support v7 appcompat,23.0.0,Android,1438380000000,android.support.v7
Android support v7 appcompat,23.0.1,Android,1441058400000,android.support.v7
Android support v7 appcompat,23.1,Android,1443650400000,android.support.v7
Android support v7 appcompat,23.1.1,Android,1446332400000,android.support.v7
Android support v7 appcompat,23.2.0,Android,1454281200000,android.support.v7
Android support v7 appcompat,23.2.1,Android,1456786800000,android.support.v7
Android support v7 appcompat,23.3.0,Android,1459461600000,android.support.v7
Android support v7 appcompat,23.4.0,Android,1462053600000,android.support.v7
Android support v7 appcompat,24.0.0,Android,1464732000000,android.support.v7
Android support v7 appcompat,24.0.0-alpha1,Android,1464732000000,android.support.v7
Android support v7 appcompat,24.0.0-alpha2,Android,1464732000000,android.support.v7
Android support v7 appcompat,24.0.0-beta1,Android,1464732000000,android.support.v7
Android support v7 appcompat,24.1.0,Android,1467324000000,android.support.v7
Android support v7 appcompat,24.1.1,Android,1467324000000,android.support.v7
Android-Beacon-Library,2.0,Android,1412805600000,org.altbeacon
Android-Beacon-Library,2.1,Android,1422658800000,org.altbeacon
Android-Beacon-Library,2.1-beta-1,Android,1416783600000,org.altbeacon
Android-Beacon-Library,2.1-beta-4,Android,1421622000000,org.altbeacon
Android-Beacon-Library,2.1.1,Android,1422918000000,org.altbeacon
Android-Beacon-Library,2.1.2,Android,1423004400000,org.altbeacon
Android-Beacon-Library,2.1.3,Android,1423782000000,org.altbeacon
Android-Beacon-Library,2.1.4,Android,1426114800000,org.altbeacon
Android-Beacon-Library,2.10,Android,1493071200000,org.altbeacon
Android-Beacon-Library,2.3,Android,1434578400000,org.altbeacon
Android-Beacon-Library,2.3.1,Android,1436047200000,org.altbeacon
Android-Beacon-Library,2.3.2,Android,1436133600000,org.altbeacon
Android-Beacon-Library,2.3.3,Android,1436479200000,org.altbeacon
Android-Beacon-Library,2.3.4,Android,1436738400000,org.altbeacon
Android-Beacon-Library,2.3.5,Android,1436824800000,org.altbeacon
Android-Beacon-Library,2.4,Android,1436997600000,org.altbeacon
Android-Beacon-Library,2.5,Android,1437429600000,org.altbeacon
Android-Beacon-Library,2.5.1,Android,1437516000000,org.altbeacon
Android-Beacon-Library,2.6,Android,1443477600000,org.altbeacon
Android-Beacon-Library,2.6.1,Android,1443564000000,org.altbeacon
Android-Beacon-Library,2.7,Android,1447369200000,org.altbeacon
Android-Beacon-Library,2.7.1,Android,1447714800000,org.altbeacon
Android-Beacon-Library,2.8,Android,1459807200000,org.altbeacon
Android-Beacon-Library,2.8.1,Android,1460930400000,org.altbeacon
Android-Beacon-Library,2.9,Android,1469397600000,org.altbeacon
Android-Beacon-Library,2.9.1,Android,1472162400000,org.altbeacon
Android-Beacon-Library,2.9.2,Android,1480633200000,org.altbeacon
AndroidAsync,1.0.0,Android,1369864800000,com.koushikdutta.async
AndroidAsync,1.0.1,Android,1370037600000,com.koushikdutta.async
AndroidAsync,1.0.2,Android,1370037600000,com.koushikdutta.async
AndroidAsync,1.0.3,Android,1370037600000,com.koushikdutta.async
AndroidAsync,1.0.5,Android,1370037600000,com.koushikdutta.async
AndroidAsync,1.0.6,Android,1370124000000,com.koushikdutta.async
AndroidAsync,1.0.7,Android,1370296800000,com.koushikdutta.async
AndroidAsync,1.0.8,Android,1370383200000,com.koushikdutta.async
